,gid,geometry,value_소방서,value_경찰서,value_병원,value_보건기관,value_응급의료시설,value_의원
1863,라사19b76a,"POLYGON ((1019500 1976000, 1019500 1976500, 1020000 1976500, 1020000 1976000, 1019500 1976000))",15.233,14.514,17.487,4.271,16.451,10.48
1864,라사19b76b,"POLYGON ((1019500 1976500, 1019500 1977000, 1020000 1977000, 1020000 1976500, 1019500 1976500))",14.457,13.738,16.711,4.646,15.675,9.704
1865,라사19b77a,"POLYGON ((1019500 1977000, 1019500 1977500, 1020000 1977500, 1020000 1977000, 1019500 1977000))",12.662,11.944,14.916,5.959,13.881,7.91
1866,라사19b77b,"POLYGON ((1019500 1977500, 1019500 1978000, 1020000 1978000, 1020000 1977500, 1019500 1977500))",12.196,11.478,14.45,5.493,13.415,7.444
1867,라사19b78a,"POLYGON ((1019500 1978000, 1019500 1978500, 1020000 1978500, 1020000 1978000, 1019500 1978000))",12.088,11.369,14.342,5.384,13.306,7.335
1868,라사19b78b,"POLYGON ((1019500 1978500, 1019500 1979000, 1020000 1979000, 1020000 1978500, 1019500 1978500))",7.988,7.644,10.616,1.549,9.581,5.883
1869,라사19b79a,"POLYGON ((1019500 1979000, 1019500 1979500, 1020000 1979500, 1020000 1979000, 1019500 1979000))",6.617,7.244,10.218,1.418,9.183,5.484
1870,라사19b79b,"POLYGON ((1019500 1979500, 1019500 1980000, 1020000 1980000, 1020000 1979500, 1019500 1979500))",6.583,6.879,9.852,1.052,8.817,5.118
1871,라사19b80a,"POLYGON ((1019500 1980000, 1019500 1980500, 1020000 1980500, 1020000 1980000, 1019500 1980000))",5.744,6.87,9.844,1.292,8.913,5.11
1872,라사19b80b,"POLYGON ((1019500 1980500, 1019500 1981000, 1020000 1981000, 1020000 1980500, 1019500 1980500))",6.254,4.878,7.85,1.264,6.815,3.117
1873,라사19b81a,"POLYGON ((1019500 1981000, 1019500 1981500, 1020000 1981500, 1020000 1981000, 1019500 1981000))",5.554,4.579,7.551,2.979,6.516,2.818
1874,라사19b81b,"POLYGON ((1019500 1981500, 1019500 1982000, 1020000 1982000, 1020000 1981500, 1019500 1981500))",5.353,4.377,7.35,2.778,6.315,2.617
1875,라사19b82a,"POLYGON ((1019500 1982000, 1019500 1982500, 1020000 1982500, 1020000 1982000, 1019500 1982000))",4.966,3.591,6.564,4.259,5.528,1.83
1876,라사19b82b,"POLYGON ((1019500 1982500, 1019500 1983000, 1020000 1983000, 1020000 1982500, 1019500 1982500))",4.7,3.325,6.297,4.028,5.261,1.564
1877,라사19b83a,"POLYGON ((1019500 1983000, 1019500 1983500, 1020000 1983500, 1020000 1983000, 1019500 1983000))",4.895,3.519,6.492,4.334,5.456,1.759
1878,라사19b83b,"POLYGON ((1019500 1983500, 1019500 1984000, 1020000 1984000, 1020000 1983500, 1019500 1983500))",2.886,2.543,4.205,3.244,4.162,0.279
1879,라사19b84a,"POLYGON ((1019500 1984000, 1019500 1984500, 1020000 1984500, 1020000 1984000, 1019500 1984000))",1.912,1.849,3.51,2.549,3.44,0.127
1880,라사19b84b,"POLYGON ((1019500 1984500, 1019500 1985000, 1020000 1985000, 1020000 1984500, 1019500 1984500))",1.638,1.574,3.235,2.275,3.308,0.509
1881,라사19b85a,"POLYGON ((1019500 1985000, 1019500 1985500, 1020000 1985500, 1020000 1985000, 1019500 1985000))",0.88,0.538,2.199,1.389,2.792,0.522
1882,라사19b85b,"POLYGON ((1019500 1985500, 1019500 1986000, 1020000 1986000, 1020000 1985500, 1019500 1985500))",0.32,0.28,1.54,0.697,2.466,0.41
1883,라사19b86a,"POLYGON ((1019500 1986000, 1019500 1986500, 1020000 1986500, 1020000 1986000, 1019500 1986000))",0.486,1.006,0.926,0.573,2.086,0.23
1884,라사19b86b,"POLYGON ((1019500 1986500, 1019500 1987000, 1020000 1987000, 1020000 1986500, 1019500 1986500))",0.356,1.503,1.152,0.881,2.313,0.74
1885,라사19b87a,"POLYGON ((1019500 1987000, 1019500 1987500, 1020000 1987500, 1020000 1987000, 1019500 1987000))",0.833,1.257,0.57,1.358,1.749,0.639
1886,라사19b87b,"POLYGON ((1019500 1987500, 1019500 1988000, 1020000 1988000, 1020000 1987500, 1019500 1987500))",1.431,1.585,1.168,1.956,2.256,0.273
1887,라사19b88a,"POLYGON ((1019500 1988000, 1019500 1988500, 1020000 1988500, 1020000 1988000, 1019500 1988000))",1.998,1.428,2.028,2.834,3.003,0.783
1888,라사19b88b,"POLYGON ((1019500 1988500, 1019500 1989000, 1020000 1989000, 1020000 1988500, 1019500 1988500))",2.732,0.536,2.404,3.485,3.736,0.547
1889,라사19b89a,"POLYGON ((1019500 1989000, 1019500 1989500, 1020000 1989500, 1020000 1989000, 1019500 1989000))",3.332,0.909,2.192,4.084,4.336,0.67
1890,라사19b89b,"POLYGON ((1019500 1989500, 1019500 1990000, 1020000 1990000, 1020000 1989500, 1019500 1989500))",3.528,1.105,1.982,3.981,4.532,0.46
1891,라사19b90a,"POLYGON ((1019500 1990000, 1019500 1990500, 1020000 1990500, 1020000 1990000, 1019500 1990000))",4.036,1.613,2.757,3.584,5.04,1.234
1892,라사19b90b,"POLYGON ((1019500 1990500, 1019500 1991000, 1020000 1991000, 1020000 1990500, 1019500 1990500))",3.441,2.124,2.942,2.837,6.165,1.695
1893,라사19b91a,"POLYGON ((1019500 1991000, 1019500 1991500, 1020000 1991500, 1020000 1991000, 1019500 1991000))",2.948,1.49,2.821,2.343,6.216,2.162
1894,라사19b91b,"POLYGON ((1019500 1991500, 1019500 1992000, 1020000 1992000, 1020000 1991500, 1019500 1991500))",3.64,1.825,2.286,3.035,6.791,2.985
1895,라사19b92a,"POLYGON ((1019500 1992000, 1019500 1992500, 1020000 1992500, 1020000 1992000, 1019500 1992000))",3.543,2.46,1.665,2.939,7.426,3.124
1896,라사19b92b,"POLYGON ((1019500 1992500, 1019500 1993000, 1020000 1993000, 1020000 1992500, 1019500 1992500))",3.323,2.525,0.952,3.064,7.491,3.684
1897,라사19b93a,"POLYGON ((1019500 1993000, 1019500 1993500, 1020000 1993500, 1020000 1993000, 1019500 1993000))",3.745,3.751,1.375,2.632,8.718,4.135
1898,라사19b93b,"POLYGON ((1019500 1993500, 1019500 1994000, 1020000 1994000, 1020000 1993500, 1019500 1993500))",3.868,3.874,1.497,2.085,8.84,3.588
1899,라사19b94a,"POLYGON ((1019500 1994000, 1019500 1994500, 1020000 1994500, 1020000 1994000, 1019500 1994000))",4.705,4.711,2.335,1.844,9.678,3.348
1900,라사19b94b,"POLYGON ((1019500 1994500, 1019500 1995000, 1020000 1995000, 1020000 1994500, 1019500 1994500))",5.284,5.29,2.914,1.486,10.257,3.403
1901,라사19b95a,"POLYGON ((1019500 1995000, 1019500 1995500, 1020000 1995500, 1020000 1995000, 1019500 1995000))",5.57,5.576,3.2,0.845,10.542,3.688
1902,라사19b95b,"POLYGON ((1019500 1995500, 1019500 1996000, 1020000 1996000, 1020000 1995500, 1019500 1995500))",6.234,6.24,3.864,1.002,11.206,4.352
1903,라사19b96a,"POLYGON ((1019500 1996000, 1019500 1996500, 1020000 1996500, 1020000 1996000, 1019500 1996000))",6.953,6.959,4.584,1.79,11.926,4.811
1904,라사19b96b,"POLYGON ((1019500 1996500, 1019500 1997000, 1020000 1997000, 1020000 1996500, 1019500 1996500))",7.292,7.275,4.922,2.128,12.264,5.15
1905,라사19b97a,"POLYGON ((1019500 1997000, 1019500 1997500, 1020000 1997500, 1020000 1997000, 1019500 1997000))",9.148,9.153,6.777,3.086,14.12,7.266
1906,라사19b97b,"POLYGON ((1019500 1997500, 1019500 1998000, 1020000 1998000, 1020000 1997500, 1019500 1997500))",9.664,9.669,7.293,2.236,14.636,7.782
1907,라사19b98a,"POLYGON ((1019500 1998000, 1019500 1998500, 1020000 1998500, 1020000 1998000, 1019500 1998000))",10.162,10.167,7.791,2.22,15.134,8.28
1908,라사19b98b,"POLYGON ((1019500 1998500, 1019500 1999000, 1020000 1999000, 1020000 1998500, 1019500 1998500))",11.357,11.363,8.987,2.277,16.287,9.475
1909,라사19b99a,"POLYGON ((1019500 1999000, 1019500 1999500, 1020000 1999500, 1020000 1999000, 1019500 1999000))",11.075,11.081,8.705,1.954,16.005,9.193
1910,라사19b99b,"POLYGON ((1019500 1999500, 1019500 2000000, 1020000 2000000, 1020000 1999500, 1019500 1999500))",11.542,11.548,9.172,2.422,16.472,9.66
1911,라사20a70b,"POLYGON ((1020000 1970500, 1020000 1971000, 1020500 1971000, 1020500 1970500, 1020000 1970500))",12.453,12.106,22.063,4.556,21.026,15.055
1912,라사20a71a,"POLYGON ((1020000 1971000, 1020000 1971500, 1020500 1971500, 1020500 1971000, 1020000 1971000))",12.069,11.722,21.678,4.172,20.642,14.671
1913,라사20a71b,"POLYGON ((1020000 1971500, 1020000 1972000, 1020500 1972000, 1020500 1971500, 1020000 1971500))",11.336,10.989,20.945,3.439,19.909,13.938
1914,라사20a72a,"POLYGON ((1020000 1972000, 1020000 1972500, 1020500 1972500, 1020500 1972000, 1020000 1972000))",13.162,12.814,21.498,5.264,19.877,15.763
1915,라사20a72b,"POLYGON ((1020000 1972500, 1020000 1973000, 1020500 1973000, 1020500 1972500, 1020000 1972500))",19.863,22.314,21.67,6.395,23.637,20.873
1916,라사20a73a,"POLYGON ((1020000 1973000, 1020000 1973500, 1020500 1973500, 1020500 1973000, 1020000 1973000))",12.357,12.01,21.966,4.46,20.93,14.959
1917,라사20a73b,"POLYGON ((1020000 1973500, 1020000 1974000, 1020500 1974000, 1020500 1973500, 1020000 1973500))",12.341,11.995,20.819,4.44,19.783,13.815
1918,라사20a74a,"POLYGON ((1020000 1974000, 1020000 1974500, 1020500 1974500, 1020500 1974000, 1020000 1974000))",13.739,13.752,20.452,4.073,19.416,13.448
1919,라사20a74b,"POLYGON ((1020000 1974500, 1020000 1975000, 1020500 1975000, 1020500 1974500, 1020000 1974500))",13.864,17.607,20.577,4.199,19.541,13.573
1920,라사20a75a,"POLYGON ((1020000 1975000, 1020000 1975500, 1020500 1975500, 1020500 1975000, 1020000 1975000))",12.834,16.577,19.548,3.169,18.512,12.543
1921,라사20a75b,"POLYGON ((1020000 1975500, 1020000 1976000, 1020500 1976000, 1020500 1975500, 1020000 1975500))",15.835,15.116,18.089,3.322,17.052,11.082
1922,라사20a76a,"POLYGON ((1020000 1976000, 1020000 1976500, 1020500 1976500, 1020500 1976000, 1020000 1976000))",14.913,14.194,17.167,3.951,16.131,10.16
1923,라사20a76b,"POLYGON ((1020000 1976500, 1020000 1977000, 1020500 1977000, 1020500 1976500, 1020000 1976500))",14.396,13.678,16.65,3.788,15.614,9.644
1924,라사20a77a,"POLYGON ((1020000 1977000, 1020000 1977500, 1020500 1977500, 1020500 1977000, 1020000 1977000))",13.802,13.083,16.056,4.447,15.02,9.049
1925,라사20a77b,"POLYGON ((1020000 1977500, 1020000 1978000, 1020500 1978000, 1020500 1977500, 1020000 1977500))",12.965,12.246,15.219,5.136,14.183,8.212
1926,라사20a78a,"POLYGON ((1020000 1978000, 1020000 1978500, 1020500 1978500, 1020500 1978000, 1020000 1978000))",13.287,12.569,15.541,5.705,14.506,8.535
1927,라사20a78b,"POLYGON ((1020000 1978500, 1020000 1979000, 1020500 1979000, 1020500 1978500, 1020000 1978500))",7.235,7.863,10.837,2.036,9.801,6.103
1928,라사20a79a,"POLYGON ((1020000 1979000, 1020000 1979500, 1020500 1979500, 1020500 1979000, 1020000 1979000))",6.88,7.508,10.481,1.681,9.446,5.747
1929,라사20a79b,"POLYGON ((1020000 1979500, 1020000 1980000, 1020500 1980000, 1020500 1979500, 1020000 1979500))",5.514,6.785,9.758,1.869,8.722,4.767
1930,라사20a80a,"POLYGON ((1020000 1980000, 1020000 1980500, 1020500 1980500, 1020500 1980000, 1020000 1980000))",5.289,6.705,9.677,1.788,8.642,4.687
1931,라사20a80b,"POLYGON ((1020000 1980500, 1020000 1981000, 1020500 1981000, 1020500 1980500, 1020000 1980500))",5.377,5.485,8.459,3.456,7.423,3.725
1932,라사20a81a,"POLYGON ((1020000 1981000, 1020000 1981500, 1020500 1981500, 1020500 1981000, 1020000 1981000))",4.787,4.298,7.271,2.699,6.235,2.538
1933,라사20a81b,"POLYGON ((1020000 1981500, 1020000 1982000, 1020500 1982000, 1020500 1981500, 1020000 1981500))",4.974,3.668,6.641,2.4,5.605,1.908
1934,라사20a82a,"POLYGON ((1020000 1982000, 1020000 1982500, 1020500 1982500, 1020500 1982000, 1020000 1982000))",4.583,3.207,6.181,3.034,5.145,1.447
1935,라사20a82b,"POLYGON ((1020000 1982500, 1020000 1983000, 1020500 1983000, 1020500 1982500, 1020000 1982500))",4.397,3.022,5.995,3.496,4.958,1.261
1936,라사20a83a,"POLYGON ((1020000 1983000, 1020000 1983500, 1020500 1983500, 1020500 1983000, 1020000 1983000))",3.862,2.486,5.459,3.956,4.423,0.725
1937,라사20a83b,"POLYGON ((1020000 1983500, 1020000 1984000, 1020500 1984000, 1020500 1983500, 1020000 1983500))",2.846,2.253,4.443,3.483,4.066,0.379
1938,라사20a84a,"POLYGON ((1020000 1984000, 1020000 1984500, 1020500 1984500, 1020500 1984000, 1020000 1984000))",2.248,2.184,3.845,2.884,3.468,0.226
1939,라사20a84b,"POLYGON ((1020000 1984500, 1020000 1985000, 1020500 1985000, 1020500 1984500, 1020000 1984500))",1.369,1.28,2.941,2.131,2.591,0.358
1940,라사20a85a,"POLYGON ((1020000 1985000, 1020000 1985500, 1020500 1985500, 1020500 1985000, 1020000 1985000))",0.766,0.916,2.275,1.544,2.198,0.326
1941,라사20a85b,"POLYGON ((1020000 1985500, 1020000 1986000, 1020500 1986000, 1020500 1985500, 1020000 1985500))",0.49,0.761,1.68,1.31,1.972,0.326
1942,라사20a86a,"POLYGON ((1020000 1986000, 1020000 1986500, 1020500 1986500, 1020500 1986000, 1020000 1986000))",0.98,0.94,1.255,1.341,1.899,0.711
1943,라사20a86b,"POLYGON ((1020000 1986500, 1020000 1987000, 1020500 1987000, 1020500 1986500, 1020000 1986500))",1.148,1.06,0.745,1.577,1.209,0.34
1944,라사20a87a,"POLYGON ((1020000 1987000, 1020000 1987500, 1020500 1987500, 1020500 1987000, 1020000 1987000))",1.317,1.722,0.894,1.75,1.624,0.122
1945,라사20a87b,"POLYGON ((1020000 1987500, 1020000 1988000, 1020500 1988000, 1020500 1987500, 1020000 1987500))",1.882,2.036,1.62,2.407,2.326,0.486
1946,라사20a88a,"POLYGON ((1020000 1988000, 1020000 1988500, 1020500 1988500, 1020500 1988000, 1020000 1988000))",1.4,1.464,2.155,2.974,2.404,0.959
1947,라사20a88b,"POLYGON ((1020000 1988500, 1020000 1989000, 1020500 1989000, 1020500 1988500, 1020000 1988500))",2.861,0.47,1.878,3.613,3.865,0.642
1948,라사20a89a,"POLYGON ((1020000 1989000, 1020000 1989500, 1020500 1989500, 1020500 1989000, 1020000 1989000))",2.764,0.341,1.699,3.517,3.768,0.558
1949,라사20a89b,"POLYGON ((1020000 1989500, 1020000 1990000, 1020500 1990000, 1020500 1989500, 1020000 1989500))",3.498,1.075,1.425,3.438,4.502,0.669
1950,라사20a90a,"POLYGON ((1020000 1990000, 1020000 1990500, 1020500 1990500, 1020500 1990000, 1020000 1990000))",4.296,1.873,2.242,3.998,5.3,0.892
1951,라사20a90b,"POLYGON ((1020000 1990500, 1020000 1991000, 1020500 1991000, 1020500 1990500, 1020000 1990500))",3.105,2.417,2.698,2.501,5.852,1.451
1952,라사20a91a,"POLYGON ((1020000 1991000, 1020000 1991500, 1020500 1991500, 1020500 1991000, 1020000 1991000))",2.669,1.945,3.0,2.065,6.427,2.0
1953,라사20a91b,"POLYGON ((1020000 1991500, 1020000 1992000, 1020500 1992000, 1020500 1991500, 1020000 1991500))",2.656,2.173,2.329,2.051,7.169,2.163
1954,라사20a92a,"POLYGON ((1020000 1992000, 1020000 1992500, 1020500 1992500, 1020500 1992000, 1020000 1992000))",3.014,2.531,1.491,2.409,7.649,2.722
1955,라사20a92b,"POLYGON ((1020000 1992500, 1020000 1993000, 1020500 1993000, 1020500 1992500, 1020000 1992500))",3.218,2.735,0.888,2.613,8.04,3.358
1956,라사20a93a,"POLYGON ((1020000 1993000, 1020000 1993500, 1020500 1993500, 1020500 1993000, 1020000 1993000))",2.826,3.27,0.455,2.609,8.236,3.809
1957,라사20a93b,"POLYGON ((1020000 1993500, 1020000 1994000, 1020500 1994000, 1020500 1993500, 1020000 1993500))",3.895,3.901,1.525,2.211,8.867,3.544
1958,라사20a94a,"POLYGON ((1020000 1994000, 1020000 1994500, 1020500 1994500, 1020500 1994000, 1020000 1994000))",4.213,4.219,1.844,1.322,9.186,2.825
1959,라사20a94b,"POLYGON ((1020000 1994500, 1020000 1995000, 1020500 1995000, 1020500 1994500, 1020000 1994500))",4.711,4.717,2.341,0.805,9.684,2.83
1960,라사20a95a,"POLYGON ((1020000 1995000, 1020000 1995500, 1020500 1995500, 1020500 1995000, 1020000 1995000))",5.31,5.315,2.939,0.372,10.282,3.428
1961,라사20a95b,"POLYGON ((1020000 1995500, 1020000 1996000, 1020500 1996000, 1020500 1995500, 1020000 1995500))",5.783,5.789,3.413,0.57,10.756,3.128
1962,라사20a96a,"POLYGON ((1020000 1996000, 1020000 1996500, 1020500 1996500, 1020500 1996000, 1020000 1996000))",7.355,7.36,4.984,2.141,12.327,3.688
1963,라사20a96b,"POLYGON ((1020000 1996500, 1020000 1997000, 1020500 1997000, 1020500 1996500, 1020000 1996500))",7.783,7.789,5.412,2.569,12.756,5.901
1964,라사20a97a,"POLYGON ((1020000 1997000, 1020000 1997500, 1020500 1997500, 1020500 1997000, 1020000 1997000))",8.185,8.191,5.815,2.972,13.158,6.303
1965,라사20a97b,"POLYGON ((1020000 1997500, 1020000 1998000, 1020500 1998000, 1020500 1997500, 1020000 1997500))",8.045,8.051,5.674,2.831,13.017,6.163
1966,라사20a98a,"POLYGON ((1020000 1998000, 1020000 1998500, 1020500 1998500, 1020500 1998000, 1020000 1998000))",8.525,8.531,6.155,3.312,13.498,6.643
1967,라사20a98b,"POLYGON ((1020000 1998500, 1020000 1999000, 1020500 1999000, 1020500 1998500, 1020000 1998500))",9.007,9.013,6.637,3.793,13.979,7.125
1968,라사20a99a,"POLYGON ((1020000 1999000, 1020000 1999500, 1020500 1999500, 1020500 1999000, 1020000 1999000))",14.603,14.797,12.233,2.346,19.533,12.721
1969,라사20a99b,"POLYGON ((1020000 1999500, 1020000 2000000, 1020500 2000000, 1020500 1999500, 1020000 1999500))",10.259,10.265,7.888,3.668,14.474,8.377
1970,라사20b71a,"POLYGON ((1020500 1971000, 1020500 1971500, 1021000 1971500, 1021000 1971000, 1020500 1971000))",12.106,11.759,21.715,4.209,20.679,14.708
1971,라사20b71b,"POLYGON ((1020500 1971500, 1020500 1972000, 1021000 1972000, 1021000 1971500, 1020500 1971500))",11.83,11.483,21.438,3.932,20.403,14.431
1972,라사20b72a,"POLYGON ((1020500 1972000, 1020500 1972500, 1021000 1972500, 1021000 1972000, 1020500 1972000))",11.839,11.491,21.447,3.941,20.411,14.44
1973,라사20b72b,"POLYGON ((1020500 1972500, 1020500 1973000, 1021000 1973000, 1021000 1972500, 1020500 1972500))",11.902,11.555,19.923,4.005,19.123,14.504
1974,라사20b73a,"POLYGON ((1020500 1973000, 1020500 1973500, 1021000 1973500, 1021000 1973000, 1020500 1973000))",12.505,12.158,20.202,4.607,19.402,15.106
1975,라사20b73b,"POLYGON ((1020500 1973500, 1020500 1974000, 1021000 1974000, 1021000 1973500, 1020500 1973500))",12.875,12.529,20.821,4.442,19.785,13.817
1976,라사20b74a,"POLYGON ((1020500 1974000, 1020500 1974500, 1021000 1974500, 1021000 1974000, 1020500 1974000))",13.231,12.884,20.017,3.639,18.982,13.013
1977,라사20b74b,"POLYGON ((1020500 1974500, 1020500 1975000, 1021000 1975000, 1021000 1974500, 1020500 1974500))",13.184,16.927,19.897,3.519,18.861,12.893
1978,라사20b75a,"POLYGON ((1020500 1975000, 1020500 1975500, 1021000 1975500, 1021000 1975000, 1020500 1975000))",12.344,16.087,19.058,2.679,18.022,12.053
1979,라사20b75b,"POLYGON ((1020500 1975500, 1020500 1976000, 1021000 1976000, 1021000 1975500, 1020500 1975500))",12.216,15.277,18.249,2.551,17.213,11.244
1980,라사20b76a,"POLYGON ((1020500 1976000, 1020500 1976500, 1021000 1976500, 1021000 1976000, 1020500 1976000))",15.261,14.543,17.515,3.051,16.479,10.509
1981,라사20b76b,"POLYGON ((1020500 1976500, 1020500 1977000, 1021000 1977000, 1021000 1976500, 1020500 1976500))",14.934,14.215,17.188,3.423,16.151,10.181
1982,라사20b77a,"POLYGON ((1020500 1977000, 1020500 1977500, 1021000 1977500, 1021000 1977000, 1020500 1977000))",13.718,12.999,15.972,4.891,14.936,8.966
1983,라사20b77b,"POLYGON ((1020500 1977500, 1020500 1978000, 1021000 1978000, 1021000 1977500, 1020500 1977500))",13.472,12.754,15.726,5.251,14.69,8.72
1984,라사20b78a,"POLYGON ((1020500 1978000, 1020500 1978500, 1021000 1978500, 1021000 1978000, 1020500 1978000))",13.71,12.992,15.964,5.701,14.928,8.958
1985,라사20b78b,"POLYGON ((1020500 1978500, 1020500 1979000, 1021000 1979000, 1021000 1978500, 1020500 1978500))",14.158,13.44,16.412,6.149,15.376,9.406
1986,라사20b79a,"POLYGON ((1020500 1979000, 1020500 1979500, 1021000 1979500, 1021000 1979000, 1020500 1979000))",5.716,7.801,10.774,2.885,9.738,5.783
1987,라사20b79b,"POLYGON ((1020500 1979500, 1020500 1980000, 1021000 1980000, 1021000 1979500, 1020500 1979500))",5.15,7.395,10.367,2.478,9.332,5.377
1988,라사20b80a,"POLYGON ((1020500 1980000, 1020500 1980500, 1021000 1980500, 1021000 1980000, 1020500 1980000))",5.774,7.079,10.051,2.162,9.016,5.06
1989,라사20b80b,"POLYGON ((1020500 1980500, 1020500 1981000, 1021000 1981000, 1021000 1980500, 1020500 1980500))",5.382,5.11,8.082,2.868,7.047,3.349
1990,라사20b81a,"POLYGON ((1020500 1981000, 1020500 1981500, 1021000 1981500, 1021000 1981000, 1020500 1981000))",4.299,4.574,7.547,3.565,6.511,2.813
1991,라사20b81b,"POLYGON ((1020500 1981500, 1020500 1982000, 1021000 1982000, 1021000 1981500, 1020500 1981500))",4.573,3.86,6.833,4.102,5.797,2.099
1992,라사20b82a,"POLYGON ((1020500 1982000, 1020500 1982500, 1021000 1982500, 1021000 1982000, 1020500 1982000))",4.737,3.361,6.333,3.835,5.298,1.6
1993,라사20b82b,"POLYGON ((1020500 1982500, 1020500 1983000, 1021000 1983000, 1021000 1982500, 1020500 1982500))",4.187,2.811,5.784,3.994,4.749,0.894
1994,라사20b83a,"POLYGON ((1020500 1983000, 1020500 1983500, 1021000 1983500, 1021000 1983000, 1020500 1983000))",3.551,2.175,5.147,3.357,4.112,0.257
1995,라사20b83b,"POLYGON ((1020500 1983500, 1020500 1984000, 1021000 1984000, 1021000 1983500, 1020500 1983500))",3.004,1.628,4.601,3.098,3.565,0.156
1996,라사20b84a,"POLYGON ((1020500 1984000, 1020500 1984500, 1021000 1984500, 1021000 1984000, 1020500 1984000))",2.132,1.503,4.015,2.81,2.807,0.241
1997,라사20b84b,"POLYGON ((1020500 1984500, 1020500 1985000, 1021000 1985000, 1021000 1984500, 1020500 1984500))",1.499,1.413,3.008,2.242,2.121,0.125
