,gid,고령인구,geometry,20년 노후건물 비율,생산가능인구,유아비율,총인구,개별주택가격,주거용도면적,공시지가,지상층수,용적율,지하층수,대지면적,연면적,높이,건폐율,건축면적,전체건물수,20년 이상 노후건물 수,노후건물비율,value_소방서,value_경찰서,value_병원,value_보건기관,value_응급의료시설,value_의원,읍면동,배수_score,경사도_score,산사태_길이,산사태_값(합)
4295,라사36b95b,0.0,"POLYGON ((1036500 1995500, 1036500 1996000, 1037000 1996000, 1037000 1995500, 1036500 1995500))",0.0,0.0,0.0,0.0,0.0,0.0,190.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.946,19.85,25.592,4.961,25.592,25.659,북산면,0.2,1.4,550.0,1233.0
4296,라사36b96a,0.0,"POLYGON ((1036500 1996000, 1036500 1996500, 1037000 1996500, 1037000 1996000, 1036500 1996000))",0.0,0.0,0.0,0.0,0.0,0.0,355.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.211,20.114,25.857,5.225,25.857,25.924,북산면,0.46,0.55,1147.0,2454.0
4297,라사36b96b,0.0,"POLYGON ((1036500 1996500, 1036500 1997000, 1037000 1997000, 1037000 1996500, 1036500 1996500))",0.0,0.0,0.0,0.0,0.0,0.0,142.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.713,19.615,25.358,4.726,25.358,25.426,북산면,0.05,2.5,81.0,198.0
4298,라사36b97a,0.0,"POLYGON ((1036500 1997000, 1036500 1997500, 1037000 1997500, 1037000 1997000, 1036500 1997000))",0.0,0.0,0.0,0.0,52200000.0,72.0,677.74,1.0,6.82,0.0,660.0,45.0,3.45,6.82,45.0,2.0,0.0,inf,24.927,19.83,25.573,4.941,25.573,25.641,북산면,1.36,5.08,2097.0,5736.0
4299,라사36b97b,0.0,"POLYGON ((1036500 1997500, 1036500 1998000, 1037000 1998000, 1037000 1997500, 1036500 1997500))",0.0,0.0,0.0,0.0,0.0,0.0,659.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.548,20.451,26.194,5.562,26.194,26.262,북산면,1.06,5.05,2492.0,7462.0
4300,라사36b98a,0.0,"POLYGON ((1036500 1998000, 1036500 1998500, 1037000 1998500, 1037000 1998000, 1036500 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.021,20.924,26.667,6.035,26.667,26.734,북산면,1.0,5.89,2505.0,7380.0
4301,라사36b98b,0.0,"POLYGON ((1036500 1998500, 1036500 1999000, 1037000 1999000, 1037000 1998500, 1036500 1998500))",0.0,0.0,0.0,0.0,0.0,0.0,437.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.513,21.416,27.159,6.527,27.159,27.226,북산면,1.0,5.93,2504.0,6319.0
4302,라사36b99a,0.0,"POLYGON ((1036500 1999000, 1036500 1999500, 1037000 1999500, 1037000 1999000, 1036500 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.432,17.428,20.078,12.41,20.078,20.144,북산면,1.0,5.51,2507.0,6403.0
4303,라사36b99b,0.0,"POLYGON ((1036500 1999500, 1036500 2000000, 1037000 2000000, 1037000 1999500, 1036500 1999500))",0.0,0.0,0.0,0.0,0.0,0.0,430.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.024,16.851,19.669,11.833,19.669,19.736,북산면,1.0,3.71,2498.0,7788.0
4304,라사37a81b,0.0,"POLYGON ((1037000 1981500, 1037000 1982000, 1037500 1982000, 1037500 1981500, 1037000 1981500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,동면,1.78,6.0,117.0,366.0
4305,라사37a82a,0.0,"POLYGON ((1037000 1982000, 1037000 1982500, 1037500 1982500, 1037500 1982000, 1037000 1982000))",0.0,0.0,0.0,0.0,0.0,0.0,605.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.633,14.143,18.062,14.834,29.905,32.991,동면,2.0,5.71,1598.0,5035.0
4306,라사37a82b,0.0,"POLYGON ((1037000 1982500, 1037000 1983000, 1037500 1983000, 1037500 1982500, 1037000 1982500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.51,14.924,18.843,14.712,29.782,32.868,동면,2.0,5.69,2504.0,8154.0
4307,라사37a83a,0.0,"POLYGON ((1037000 1983000, 1037000 1983500, 1037500 1983500, 1037500 1983000, 1037000 1983000))",0.0,0.0,0.0,0.0,0.0,0.0,7927.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.83,17.5,21.419,22.032,37.102,40.188,동면,2.02,5.0,2500.0,6430.0
4308,라사37a83b,0.0,"POLYGON ((1037000 1983500, 1037000 1984000, 1037500 1984000, 1037500 1983500, 1037000 1983500))",0.0,0.0,0.0,0.0,0.0,0.0,6370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.935,17.175,21.094,21.706,36.777,39.862,동면,2.0,5.98,2500.0,4174.0
4309,라사37a84a,0.0,"POLYGON ((1037000 1984000, 1037000 1984500, 1037500 1984500, 1037500 1984000, 1037000 1984000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.078,17.318,21.237,21.85,36.921,40.006,동면,2.0,5.8,2504.0,4317.0
4310,라사37a84b,0.0,"POLYGON ((1037000 1984500, 1037000 1985000, 1037500 1985000, 1037500 1984500, 1037000 1984500))",0.0,0.0,0.0,0.0,17700000.0,30.25,14020.89,1.0,0.0,0.0,0.0,30.25,0.0,0.0,30.25,1.0,0.0,inf,38.344,17.584,21.504,22.116,37.187,40.272,동면,1.74,5.15,2385.0,5238.0
4311,라사37a85a,0.0,"POLYGON ((1037000 1985000, 1037000 1985500, 1037500 1985500, 1037500 1985000, 1037000 1985000))",0.0,0.0,0.0,0.0,0.0,0.0,10946.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.338,17.578,21.497,22.11,37.181,40.267,동면,1.51,4.99,2301.0,6928.0
4312,라사37a85b,0.0,"POLYGON ((1037000 1985500, 1037000 1986000, 1037500 1986000, 1037500 1985500, 1037000 1985500))",0.0,0.0,0.0,6.0,45900000.0,74.63,11801.63,1.0,11.3,0.0,660.0,52.44,5.0,11.3,52.44,2.0,0.0,inf,38.61,17.851,21.769,22.382,37.453,37.603,동면,1.14,5.62,2048.0,6067.0
4313,라사37a86a,0.0,"POLYGON ((1037000 1986000, 1037000 1986500, 1037500 1986500, 1037500 1986000, 1037000 1986000))",0.0,0.0,0.0,0.0,0.0,0.0,10995.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.055,18.295,22.214,22.827,37.898,38.047,동면,1.0,5.93,2397.0,5984.0
4314,라사37a86b,0.0,"POLYGON ((1037000 1986500, 1037000 1987000, 1037500 1987000, 1037500 1986500, 1037000 1986500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.547,18.787,22.706,23.319,38.389,38.537,동면,1.0,5.22,2500.0,6198.0
4315,라사37a87a,0.0,"POLYGON ((1037000 1987000, 1037000 1987500, 1037500 1987500, 1037500 1987000, 1037000 1987000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.713,24.447,32.638,13.097,31.413,29.702,동면,1.0,5.82,5000.0,15428.0
4316,라사37a87a,0.0,"POLYGON ((1037000 1987000, 1037000 1987500, 1037500 1987500, 1037500 1987000, 1037000 1987000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.713,24.447,32.638,13.097,31.413,29.702,북산면,1.0,5.82,5000.0,15428.0
4317,라사37a87b,0.0,"POLYGON ((1037000 1987500, 1037000 1988000, 1037500 1988000, 1037500 1987500, 1037000 1987500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.944,20.076,36.869,8.726,35.645,33.934,동면,1.0,5.5,5000.0,15198.0
4318,라사37a87b,0.0,"POLYGON ((1037000 1987500, 1037000 1988000, 1037500 1988000, 1037500 1987500, 1037000 1987500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.944,20.076,36.869,8.726,35.645,33.934,북산면,1.0,5.5,5000.0,15198.0
4319,라사37a88a,0.0,"POLYGON ((1037000 1988000, 1037000 1988500, 1037500 1988500, 1037500 1988000, 1037000 1988000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.762,19.889,36.688,8.539,35.464,33.753,북산면,1.02,5.27,2504.0,7553.0
4320,라사37a88b,0.0,"POLYGON ((1037000 1988500, 1037000 1989000, 1037500 1989000, 1037500 1988500, 1037000 1988500))",0.0,0.0,0.0,0.0,0.0,0.0,344.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.941,19.902,36.867,8.551,35.642,33.931,북산면,1.12,4.72,2482.0,8038.0
4321,라사37a89a,0.0,"POLYGON ((1037000 1989000, 1037000 1989500, 1037500 1989500, 1037500 1989000, 1037000 1989000))",0.0,0.0,0.0,0.0,10800000.0,222.32,922.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.476,18.18,26.939,6.83,37.176,35.465,북산면,1.1,5.7,2299.0,6745.0
4322,라사37a89b,0.0,"POLYGON ((1037000 1989500, 1037000 1990000, 1037500 1990000, 1037500 1989500, 1037000 1989500))",0.0,0.0,0.0,0.0,0.0,0.0,450.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.259,15.709,24.468,4.359,38.96,37.248,북산면,1.0,4.96,2500.0,5803.0
4323,라사37a90a,0.0,"POLYGON ((1037000 1990000, 1037000 1990500, 1037500 1990500, 1037500 1990000, 1037000 1990000))",0.0,0.0,0.0,0.0,0.0,0.0,412.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.686,15.441,24.2,4.091,38.388,36.676,북산면,0.84,4.97,1953.0,4512.0
4324,라사37a90b,0.0,"POLYGON ((1037000 1990500, 1037000 1991000, 1037500 1991000, 1037500 1990500, 1037000 1990500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.493,16.97,25.729,5.62,40.195,38.484,북산면,1.0,5.46,2493.0,6707.0
4325,라사37a91a,0.0,"POLYGON ((1037000 1991000, 1037000 1991500, 1037500 1991500, 1037500 1991000, 1037000 1991000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.345,17.822,26.581,6.472,41.047,39.336,북산면,1.0,5.62,2502.0,8353.0
4326,라사37a91b,0.0,"POLYGON ((1037000 1991500, 1037000 1992000, 1037500 1992000, 1037500 1991500, 1037000 1991500))",0.0,0.0,0.0,0.0,2814500.0,45.24,3619.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.771,20.248,29.007,8.898,43.472,41.762,북산면,1.0,5.06,2491.0,8022.0
4327,라사37a92a,0.0,"POLYGON ((1037000 1992000, 1037000 1992500, 1037500 1992500, 1037500 1992000, 1037000 1992000))",0.0,0.0,0.0,8.0,2887777.78,62.84,1246.97,1.0,0.0,0.0,0.0,60.43,0.0,0.0,70.2,5.0,0.0,inf,42.77,20.246,29.006,8.896,43.47,41.761,북산면,1.0,5.57,2245.0,6907.0
4328,라사37a92b,0.0,"POLYGON ((1037000 1992500, 1037000 1993000, 1037500 1993000, 1037500 1992500, 1037000 1992500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.27,20.747,29.506,9.397,43.971,42.261,북산면,1.0,5.94,2505.0,7148.0
4329,라사37a93a,0.0,"POLYGON ((1037000 1993000, 1037000 1993500, 1037500 1993500, 1037500 1993000, 1037000 1993000))",0.0,0.0,0.0,0.0,0.0,0.0,408.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.771,21.247,30.006,9.897,44.471,42.762,북산면,1.0,5.7,2504.0,7545.0
4330,라사37a93b,0.0,"POLYGON ((1037000 1993500, 1037000 1994000, 1037500 1994000, 1037500 1993500, 1037000 1993500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.729,15.805,24.564,4.455,39.917,50.799,북산면,1.0,5.77,2508.0,6366.0
4331,라사37a94a,0.0,"POLYGON ((1037000 1994000, 1037000 1994500, 1037500 1994500, 1037500 1994000, 1037000 1994000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.891,15.968,24.727,4.618,40.08,50.961,북산면,1.0,4.96,2505.0,6215.0
4332,라사37a94b,0.0,"POLYGON ((1037000 1994500, 1037000 1995000, 1037500 1995000, 1037500 1994500, 1037000 1994500))",0.0,0.0,0.0,0.0,0.0,0.0,487.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.166,16.242,25.001,4.892,40.355,51.236,북산면,0.87,2.29,2102.0,5508.0
4333,라사37a95a,0.0,"POLYGON ((1037000 1995000, 1037000 1995500, 1037500 1995500, 1037500 1995000, 1037000 1995000))",0.0,0.0,0.0,0.0,0.0,0.0,332.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.294,21.197,26.939,6.307,26.939,27.007,북산면,0.4,0.25,944.0,2366.0
4334,라사37a95b,0.0,"POLYGON ((1037000 1995500, 1037000 1996000, 1037500 1996000, 1037500 1995500, 1037000 1995500))",0.0,0.0,0.0,0.0,0.0,0.0,148.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.991,20.894,26.636,6.005,26.636,26.704,북산면,0.07,2.53,183.0,362.0
4335,라사37a96a,0.0,"POLYGON ((1037000 1996000, 1037000 1996500, 1037500 1996500, 1037500 1996000, 1037000 1996000))",0.0,0.0,0.0,0.0,0.0,0.0,219.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.531,20.434,26.177,5.545,26.177,26.244,북산면,0.32,0.0,828.0,1600.0
4336,라사37a96b,0.0,"POLYGON ((1037000 1996500, 1037000 1997000, 1037500 1997000, 1037500 1996500, 1037000 1996500))",0.0,0.0,0.0,0.0,0.0,0.0,172.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,20.053,25.796,5.164,25.796,25.864,북산면,0.0,1.4,0.0,0.0
4337,라사37a97a,0.0,"POLYGON ((1037000 1997000, 1037000 1997500, 1037500 1997500, 1037500 1997000, 1037000 1997000))",0.0,0.0,0.0,0.0,32155000.0,73.74,834.22,1.0,13.28,0.0,436.5,42.97,3.33,13.28,42.97,3.0,0.0,inf,25.495,20.398,26.14,5.509,26.14,26.208,북산면,0.75,5.0,1139.0,3225.0
4338,라사37a97b,0.0,"POLYGON ((1037000 1997500, 1037000 1998000, 1037500 1998000, 1037500 1997500, 1037000 1997500))",0.0,0.0,0.0,0.0,0.0,0.0,487.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.607,20.51,26.253,5.621,26.253,26.32,북산면,1.0,5.03,2488.0,6605.0
4339,라사37a98a,0.0,"POLYGON ((1037000 1998000, 1037000 1998500, 1037500 1998500, 1037500 1998000, 1037000 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.051,20.954,26.696,6.065,26.696,26.764,북산면,1.0,5.2,2500.0,7441.0
4340,라사37a98b,0.0,"POLYGON ((1037000 1998500, 1037000 1999000, 1037500 1999000, 1037500 1998500, 1037000 1998500))",0.0,0.0,0.0,0.0,0.0,0.0,676.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.532,21.435,27.177,6.546,27.177,27.245,북산면,1.0,5.64,2500.0,7159.0
4341,라사37a99a,0.0,"POLYGON ((1037000 1999000, 1037000 1999500, 1037500 1999500, 1037500 1999000, 1037000 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,386.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.42,17.43,20.065,12.412,20.065,20.132,북산면,1.0,4.31,2503.0,5992.0
4342,라사37a99b,0.0,"POLYGON ((1037000 1999500, 1037000 2000000, 1037500 2000000, 1037500 1999500, 1037000 1999500))",0.0,0.0,0.0,0.0,0.0,0.0,228.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.929,16.939,19.575,11.921,19.575,19.642,북산면,0.66,0.3,1534.0,4211.0
4343,라사37b80b,0.0,"POLYGON ((1037500 1980500, 1037500 1981000, 1038000 1981000, 1038000 1980500, 1037500 1980500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,동면,1.86,6.0,220.0,607.0
4344,라사37b81a,0.0,"POLYGON ((1037500 1981000, 1037500 1981500, 1038000 1981500, 1038000 1981000, 1037500 1981000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.352,12.82,16.739,15.554,30.625,30.573,동면,1.99,5.91,1650.0,4488.0
4345,라사37b81b,0.0,"POLYGON ((1037500 1981500, 1037500 1982000, 1038000 1982000, 1038000 1981500, 1037500 1981500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.053,12.723,16.643,17.256,32.326,35.411,동면,2.0,5.55,2382.0,7484.0
4346,라사37b82a,0.0,"POLYGON ((1037500 1982000, 1037500 1982500, 1038000 1982500, 1038000 1982000, 1037500 1982000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71,13.379,17.299,17.912,32.982,36.067,동면,2.0,4.93,2371.0,7190.0
4347,라사37b82b,0.0,"POLYGON ((1037500 1982500, 1037500 1983000, 1038000 1983000, 1038000 1982500, 1037500 1982500))",0.0,0.0,0.0,0.0,0.0,0.0,5203.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.085,13.755,17.674,18.287,33.357,36.443,동면,2.0,4.77,2234.0,6217.0
4348,라사37b83a,0.0,"POLYGON ((1037500 1983000, 1037500 1983500, 1038000 1983500, 1038000 1983000, 1037500 1983000))",0.0,0.0,0.0,0.0,0.0,0.0,8284.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.972,16.641,20.561,21.174,36.244,39.329,동면,2.0,5.87,2500.0,6281.0
4349,라사37b83b,0.0,"POLYGON ((1037500 1983500, 1037500 1984000, 1038000 1984000, 1038000 1983500, 1037500 1983500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55,16.79,20.709,21.321,36.392,39.477,동면,2.0,5.93,2500.0,4321.0
4350,라사37b84a,0.0,"POLYGON ((1037500 1984000, 1037500 1984500, 1038000 1984500, 1038000 1984000, 1037500 1984000))",0.0,0.0,0.0,0.0,0.0,0.0,12864.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.303,16.543,20.462,21.075,36.145,39.231,동면,1.79,5.0,2423.0,4955.0
4351,라사37b84b,0.0,"POLYGON ((1037500 1984500, 1037500 1985000, 1038000 1985000, 1038000 1984500, 1037500 1984500))",0.0,0.0,0.0,0.0,48400000.0,82.9,12097.09,1.2,21.86,0.0,433.75,71.28,4.48,21.56,69.27,5.0,1.0,5.0,37.509,16.749,20.668,21.281,36.351,39.437,동면,1.67,4.34,1659.0,3784.0
4352,라사37b85a,0.0,"POLYGON ((1037500 1985000, 1037500 1985500, 1038000 1985500, 1038000 1985000, 1037500 1985000))",0.0,0.0,0.0,0.0,1990000.0,25.62,12768.43,1.0,0.0,0.0,0.0,24.13,0.0,0.0,24.13,1.0,0.0,inf,38.043,17.283,21.202,21.815,36.886,39.971,동면,1.32,5.73,2280.0,3697.0
4353,라사37b85b,0.0,"POLYGON ((1037500 1985500, 1037500 1986000, 1038000 1986000, 1038000 1985500, 1037500 1985500))",0.0,0.0,0.0,0.0,67700000.0,91.69,12844.37,1.0,11.8,0.0,681.75,70.91,4.9,12.07,73.15,4.0,0.0,inf,38.664,17.904,21.823,22.436,37.507,37.657,동면,1.09,5.34,2130.0,3392.0
4354,라사37b86a,0.0,"POLYGON ((1037500 1986000, 1037500 1986500, 1038000 1986500, 1038000 1986000, 1037500 1986000))",0.0,0.0,0.0,0.0,0.0,0.0,10872.33,1.0,0.0,0.0,0.0,27.28,0.0,0.0,27.28,1.0,0.0,inf,39.073,18.313,22.232,22.845,37.915,38.065,동면,1.03,5.91,2244.0,4401.0
4355,라사37b86b,0.0,"POLYGON ((1037500 1986500, 1037500 1987000, 1038000 1987000, 1038000 1986500, 1037500 1986500))",0.0,0.0,0.0,0.0,0.0,0.0,605.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.566,18.806,22.725,23.338,38.408,38.556,동면,1.0,5.94,5010.0,12104.0
4356,라사37b86b,0.0,"POLYGON ((1037500 1986500, 1037500 1987000, 1038000 1987000, 1038000 1986500, 1037500 1986500))",0.0,0.0,0.0,0.0,0.0,0.0,605.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.566,18.806,22.725,23.338,38.408,38.556,북산면,1.0,5.94,5010.0,12104.0
4357,라사37b87a,0.0,"POLYGON ((1037500 1987000, 1037500 1987500, 1038000 1987500, 1038000 1987000, 1037500 1987000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.735,18.056,26.815,6.705,42.168,40.725,동면,1.0,5.6,5008.0,14154.0
4358,라사37b87a,0.0,"POLYGON ((1037500 1987000, 1037500 1987500, 1038000 1987500, 1038000 1987000, 1037500 1987000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.735,18.056,26.815,6.705,42.168,40.725,북산면,1.0,5.6,5008.0,14154.0
4359,라사37b87b,0.0,"POLYGON ((1037500 1987500, 1037500 1988000, 1038000 1988000, 1038000 1987500, 1037500 1987500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.417,17.738,26.497,6.387,41.85,40.407,북산면,1.0,5.87,2505.0,7230.0
4360,라사37b88a,0.0,"POLYGON ((1037500 1988000, 1037500 1988500, 1038000 1988500, 1038000 1988000, 1037500 1988000))",0.0,0.0,0.0,0.0,0.0,0.0,6010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.011,17.331,26.09,5.981,41.444,40.0,북산면,1.0,5.6,2488.0,7638.0
4361,라사37b88b,0.0,"POLYGON ((1037500 1988500, 1037500 1989000, 1038000 1989000, 1038000 1988500, 1037500 1988500))",0.0,0.0,0.0,0.0,0.0,0.0,6010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.39,16.711,25.47,5.36,40.823,39.38,북산면,1.0,5.93,2449.0,7315.0
4362,라사37b89a,0.0,"POLYGON ((1037500 1989000, 1037500 1989500, 1038000 1989500, 1038000 1989000, 1037500 1989000))",0.0,0.0,0.0,0.0,0.0,0.0,1205.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.387,15.707,24.466,4.357,39.82,38.377,북산면,1.0,5.2,2504.0,6755.0
4363,라사37b89b,0.0,"POLYGON ((1037500 1989500, 1037500 1990000, 1038000 1990000, 1038000 1989500, 1037500 1989500))",0.0,0.0,0.0,0.0,2130000.0,48.21,1618.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.962,15.283,24.042,3.932,39.396,37.952,북산면,1.03,3.68,2212.0,5992.0
4364,라사37b90a,0.0,"POLYGON ((1037500 1990000, 1037500 1990500, 1038000 1990500, 1038000 1990000, 1037500 1990000))",0.0,0.0,0.0,6.0,11630000.0,68.6,2279.44,1.0,0.0,0.0,0.0,61.09,0.0,0.0,61.09,1.0,0.0,inf,38.556,14.537,23.296,3.186,38.65,37.547,북산면,0.91,4.82,1770.0,5296.0
4365,라사37b90b,0.0,"POLYGON ((1037500 1990500, 1037500 1991000, 1038000 1991000, 1038000 1990500, 1037500 1990500))",0.0,0.0,0.0,0.0,0.0,0.0,1912.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.137,14.433,23.192,3.083,38.546,38.127,북산면,1.06,5.65,2465.0,6879.0
4366,라사37b91a,0.0,"POLYGON ((1037500 1991000, 1037500 1991500, 1038000 1991500, 1038000 1991000, 1037500 1991000))",0.0,0.0,0.0,0.0,10800000.0,44.24,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.695,14.7,23.459,3.35,38.813,38.686,북산면,1.0,5.27,2502.0,6784.0
4367,라사37b91b,0.0,"POLYGON ((1037500 1991500, 1037500 1992000, 1038000 1992000, 1038000 1991500, 1037500 1991500))",0.0,0.0,0.0,0.0,0.0,0.0,197.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.134,20.61,29.37,9.26,43.835,42.125,북산면,1.0,5.03,2505.0,6646.0
4368,라사37b92a,0.0,"POLYGON ((1037500 1992000, 1037500 1992500, 1038000 1992500, 1038000 1992000, 1037500 1992000))",0.0,0.0,0.0,0.0,0.0,0.0,976.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12,20.596,29.356,9.246,43.82,42.111,북산면,1.0,5.72,2492.0,7212.0
